movie_id,company_id
16248,6506
15613,4420
151848,5191
28421,6154
32558,6201
32558,5191
30996,361
44375,6252
2972,4683
58129,5599
29267,1568
36841,4420
57283,5599
57283,210
27511,3784
96713,6370
3060,3784
1405,3784
964,6154
697,5426
27503,3784
905,4056
31411,3784
28189,2101
3061,3784
27517,6154
120833,4420
27899,2148
3574,2148
31592,6154
43132,3784
39130,3784
28046,2321
31511,6370
43595,4420
43149,4755
43904,2985
43693,3784
24106,6154
49640,3449
49640,3893
46910,4755
43689,3784
22614,3445
43889,2528
43896,4755
28910,3784
27970,6154
31773,3784
24807,1302
17030,6370
23389,1775
23389,6246
54569,5097
54569,5769
27973,5097
27973,5769
20642,3784
43867,6134
43867,5191
43864,4755
23101,2528
46688,6370
99318,3784
31868,5191
46069,5265
55604,3784
26635,6370
26635,5871
17801,6370
45978,2732
45978,5265
33523,6154
33112,6154
43799,5384
43799,1868
18790,6370
97648,4420
22387,3784
27655,6062
23051,6370
43306,3784
33049,3784
47352,4755
43518,3784
41391,4365
21622,1302
28436,4755
18229,6370
52440,3784
30348,4755
45219,2984
45219,3434
18771,3784
30177,6062
44041,2876
26701,6370
20246,2875
43461,6075
27448,6370
29244,376
29244,3784
37347,4755
3766,1303
3766,3774
946,6154
946,4794
35032,3784
20638,6062
29885,3784
25698,3784
4558,2103
4558,302
15390,3762
800,6117
41464,4594
43348,1303
43349,1493
99898,6062
35861,1493
45213,2235
45213,3022
23620,2889
23620,3827
23620,2807
31372,5937
41503,6062
94123,3784
44026,606
44026,3774
44026,5213
44026,2091
44026,1061
803,1276
803,1390
33319,4134
31378,5937
19742,5937
44134,1750
43234,6153
54541,994
54541,590
54541,1581
44559,309
30637,262
30637,4660
69977,3784
42661,606
42661,1458
42661,855
43101,1328
58902,5855
27029,6370
46918,1493
52745,6153
43047,6370
72354,1677
79827,4963
34530,5265
34530,4142
64568,2534
17185,4314
16103,6499
16103,825
13671,6370
28367,606
28367,3784
28367,1200
3010,4314
39222,2534
39222,6153
39495,4420
39495,768
751,3784
42798,4420
25253,2320
25253,1380
25253,6114
37684,1103
37684,3784
37684,4502
15421,4420
15421,4419
15421,3112
10299,6062
10299,5777
26031,3308
26031,5798
3763,3135
17091,5599
17091,5602
13187,6376
17102,5207
17102,2534
23194,5839
23194,3092
59802,1548
59802,1352
16303,2115
42731,2559
3482,3354
3482,3326
3482,1562
29710,3044
45706,4134
11047,649
11047,1511
2097,4134
135,1655
66043,3889
10227,3022
10227,5798
10227,5435
26039,3784
26039,6478
26204,371
5767,6062
5767,5480
22176,6380
42634,6380
42634,4514
5638,1807
14801,6154
40430,1058
24152,1323
24152,2436
105627,2092
85255,3784
33205,5937
33205,6542
38222,4420
20848,3916
20848,3304
2998,3784
31767,5022
839,6163
25109,6162
16328,6505
42500,5147
16154,4420
16154,5829
34479,2534
5822,6532
121923,1303
121923,1731
89417,148
17810,3106
760,3337
760,2667
760,5362
86889,3262
9474,4776
9474,3333
9474,4902
9474,192
27084,5199
31596,717
38714,4420
38714,2115
38714,2971
38714,1229
31587,6370
22307,4630
22307,282
28498,1188
28498,2552
21964,5230
32044,1303
32044,6491
32044,5442
62761,5006
62761,5087
30702,6062
5558,2466
5558,1898
27977,5612
8327,4659
32940,6370
29859,6062
5618,3337
5618,2322
1835,2739
1835,1733
19740,6160
43430,3916
32042,6370
32042,3286
32042,2626
38099,2388
38099,4409
3870,4420
3870,6134
3870,3354
3870,401
3870,4674
6476,6134
6476,2242
6476,6464
33324,932
26842,2075
73100,3916
11558,6062
11558,2240
11558,3833
43751,4485
12535,6062
12535,1423
77360,1337
54140,1232
54140,5357
54140,2224
54140,152
38985,4420
38985,6154
38985,2041
61280,6062
61280,2601
13481,5229
13514,2388
1362,4798
98851,1262
29107,2099
29107,4248
29107,5019
33701,6025
33701,4777
18966,3764
18966,282
45169,3408
45169,6062
54663,4420
179798,4045
6341,1303
6341,4804
29173,4853
21356,4052
21356,954
21356,3784
232,6154
30707,6370
30707,5834
15301,6370
28054,4094
11609,2596
11609,6536
31939,1755
48677,6154
19596,6276
1884,3482
1884,3182
10179,2948
10179,3784
47874,3250
47874,6370
47874,2594
27102,3344
27102,3326
47359,4420
47359,2967
27414,6013
33138,6095
33138,6601
33138,6618
17663,5567
10372,3482
40929,5292
40929,6013
40929,2647
67342,5940
67342,765
67342,2389
27064,3482
27064,287
27064,6033
27064,3509
10176,1198
10176,3957
30653,6154
30653,3142
26555,6370
10570,2139
42021,3784
24657,375
24657,5601
24657,2033
36677,839
36677,3784
8852,6154
8852,1001
8852,209
8852,3256
26369,671
26369,2319
26369,4518
16296,1124
16296,5128
116345,1076
116345,1563
48309,1827
41967,1934
4271,3550
4271,2226
4271,1052
41949,457
16859,5550
16859,4117
119324,2434
25943,4420
11909,2394
11909,3019
60778,6062
27274,3366
27274,5226
9569,6370
22189,6154
22189,3861
71805,6354
71805,2088
71805,5599
41821,1116
9399,6154
9399,2779
30017,3088
30017,5825
1662,4302
1662,5855
1662,1166
31923,2794
18311,3724
1483,5878
58648,2770
58648,6154
25330,6062
25330,2691
36351,2123
36351,3424
36351,5204
36351,1001
34376,2369
6463,6370
14362,6370
14362,384
14362,5171
5048,219
9588,4455
9588,3784
41792,6503
25674,6154
25674,4948
215993,6328
215993,2434
29904,6016
11198,2388
11198,2395
11198,4409
41678,4440
41678,3550
41678,3346
186809,5977
19143,3784
19143,1762
27381,6370
47714,4778
47714,1871
47714,203
36288,4485
36288,6018
31962,6062
31962,5107
31962,4512
22590,6288
22590,2310
48150,4305
48150,1220
14135,481
14135,1973
14135,5419
14135,856
16437,6023
16437,312
12088,6267
12088,1539
12088,2199
48706,1302
48706,4085
48706,1018
41661,3864
41661,6018
20339,6154
20339,4687
11143,2388
11143,1756
59051,2275
18392,4085
18392,3849
18392,5769
18392,2334
17796,5954
63097,285
17809,1756
11067,6370
11067,3909
19223,5272
37797,5550
37797,3834
37797,4148
37797,2525
12613,5398
12613,2481
12613,974
16233,6039
29927,4770
29927,1275
29927,3529
48709,3323
48709,4555
48709,960
37431,4330
18415,2123
18415,2805
64559,4900
64559,5636
64559,960
64559,6089
64559,3550
35638,5267
5470,930
10213,64
10213,1629
10213,3467
50008,518
50008,3231
50008,5151
50008,2509
50008,6328
12095,64
12095,1629
12095,3467
1283,905
1283,4956
44625,6023
44625,6022
41992,5045
17263,6021
17263,3920
17263,2408
15805,1469
15805,6371
11508,5065
11508,2212
46817,2227
46817,4336
46817,4900
46817,960
46817,1052
46817,3339
45935,5247
45935,35
2487,5938
38821,5386
17985,3083
21210,6207
21210,2808
12485,477
12485,406
17074,1469
17074,6379
17074,6371
18491,5655
18491,2303
18491,3936
18491,5042
18491,5931
18491,3073
18491,4667
18491,4681
18491,5483
33491,960
33491,169
33491,399
33491,5663
33491,1052
33491,5376
15319,3200
15319,431
15319,57
20882,3150
20882,4135
5458,4296
5458,4109
5458,1311
65296,4653
65296,960
65296,399
65296,40
65296,1052
65296,4529
65296,900
54491,6013
54491,3994
54491,1415
15653,6358
844,4403
844,4305
844,5223
844,3001
29512,5547
29512,583
29512,4975
22616,3010
16234,1469
16234,6371
49671,1076
15917,6181
10706,4053
10706,1629
25988,2123
19738,5655
19738,3936
19738,3138
19738,5251
19738,2940
19738,5483
19738,5186
19738,5266
18836,4384
18836,2157
18836,4713
18836,4602
18836,4481
3577,5130
3577,6624
10955,3953
10955,1026
10955,541
41714,4171
41714,5576
41714,4185
41714,1632
41714,5044
41714,5102
41714,5563
10046,6115
10046,3225
10046,5636
10046,5646
10046,80
10046,5
10046,1443
36243,5939
36243,2790
13899,1492
13899,5934
13899,1925
37712,1477
37712,5655
37712,5265
37712,1785
37712,4253
37712,6245
9025,221
14752,1923
30839,255
13984,6086
13984,955
13984,883
16184,3102
14868,3572
14868,4800
36353,5641
4689,920
4689,5546
16209,4243
10077,1860
10077,2233
10077,559
10077,1510
10077,1435
10077,1747
10077,2192
10077,4724
10077,5282
10077,347
10077,1277
10077,2015
10077,2993
10077,3536
10077,3697
10077,5142
40432,772
4326,776
45572,3132
9282,2135
9282,3722
9282,3532
61485,635
12540,6154
11197,3948
11197,4176
11197,5316
14245,5109
11774,4420
11774,5153
11774,4126
11774,1708
11774,3198
11774,4434
363,1371
363,397
363,4387
363,6516
363,4170
363,607
16635,1090
16635,3776
12496,5247
29987,1244
29987,4741
29987,100
41070,5452
14527,222
14527,6086
14527,5817
14527,955
14527,3937
14527,1781
14527,3959
14527,2424
40876,1696
40876,5596
11838,4333
670,1778
670,5257
85873,211
21513,3608
21513,5265
21513,1451
21513,6070
21513,6488
9667,5179
9667,3631
9667,6188
9667,27
9667,4926
9667,6187
9667,6382
13373,3870
11049,1490
11049,5931
1913,958
1913,5379
1913,2627
1913,1894
1913,5737
1913,6130
1913,5740
1913,3846
1913,5380
1913,1937
1913,2065
45693,3407
45693,4700
45693,819
2539,2426
2539,1303
10105,1923
38398,2089
38398,5601
38398,3610
1114,2634
179,6154
179,5556
179,3859
179,6503
179,3869
179,3927
83,4568
12653,2068
12653,2284
32233,4269
4836,5403
4836,3678
11866,6062
11866,1539
11866,196
11866,4286
12281,6439
10320,1706
10320,652
10320,4434
30973,2418
30973,5971
30973,6298
11420,680
62276,929
62276,4711
464,2293
464,3298
464,5395
20912,48
5889,293
19423,813
19423,1138
1392,2511
1392,6626
1392,1409
1392,4835
1392,5575
33102,4608
47614,767
47614,774
986,2869
986,247
986,4491
70,3238
70,3623
70,1860
70,6370
70,187
32041,4420
38724,3784
205,3408
205,6134
205,2818
205,1834
205,3856
205,5312
205,3815
205,2846
88288,6062
421,5977
421,275
9692,3296
9692,1526
693,1709
693,6154
693,1918
693,6018
842,3898
842,4278
842,315
842,353
11804,6154
11804,813
11804,1834
11804,5846
11804,955
11804,4699
11804,1387
11804,2383
11804,6437
11354,4085
47876,6154
21259,4420
21259,284
21259,1845
22301,5788
21030,3784
79008,6134
10630,5641
59143,4420
74122,5806
16442,6370
12576,4604
12576,606
12576,4246
12576,347
12576,2051
12576,4719
16220,6062
16220,556
23832,1959
23832,1032
11633,5937
11633,5944
11633,357
11633,1625
11633,2331
11633,3607
11633,3804
11633,5661
12127,89
12127,667
12127,4167
9947,6062
9947,4851
9947,1860
9947,4088
9947,3679
9947,2670
9947,1799
9947,5034
6439,193
7214,4420
7214,3565
7214,5950
26488,6320
26488,5734
26488,5723
26488,1885
26488,4138
26488,1908
26488,3625
27429,954
27429,1225
27429,1468
27549,3320
27549,4877
44463,1302
26581,87
613,1572
613,1744
613,4779
613,6632
613,1348
613,6419
613,4170
11637,1302
11637,4894
11637,1449
11096,6062
11096,2208
11096,3035
11096,3521
8968,2355
8968,5197
8968,5161
8968,4351
6961,25
6961,2383
6961,6292
24962,6013
42729,1335
661,6419
661,186
661,6028
661,2113
661,1996
661,5690
147882,4755
27007,1889
27007,4978
27007,6600
27007,6627
29259,2106
29259,5924
29259,4560
55624,6412
2436,2429
20196,4302
41968,3800
41968,2033
41968,3771
41968,3687
41968,1164
70498,6370
70498,4376
23132,2796
4935,5550
4935,864
4935,3872
4935,6604
4935,5943
8953,566
8953,5579
8953,5541
42845,2388
42845,2049
8488,1303
8488,4328
10214,4085
10214,4458
17880,6062
1942,6427
52778,6134
3040,613
3040,1077
3040,5626
3040,5808
43128,2528
29993,4420
9470,1302
12721,4094
27042,5400
37232,4623
19765,1676
19765,1062
19765,6632
19765,586
19765,5974
19765,101
125109,4420
125109,2275
125109,3903
37527,6154
37527,1513
37527,3255
37527,2953
29578,6154
29578,2603
89065,4058
258,6197
258,2007
4235,3355
4235,3347
16186,3408
10012,1405
10012,4318
10012,1629
10012,3081
10022,6354
10022,5465
4551,1684
4551,2999
4551,4139
4551,3784
2026,3864
2026,1107
2026,6529
2026,5531
2026,5614
2026,1863
2026,2671
9928,748
9928,6061
15771,6062
15771,2887
6593,5938
34093,2100
54380,2223
54380,204
54380,2854
36815,6062
36815,1634
36815,2873
111017,2997
33539,6062
33539,2545
31835,1302
60966,1303
1918,702
1918,960
1918,5996
20511,931
20511,1878
20511,5757
45212,653
15018,513
15018,6144
438,3577
438,3407
438,3956
24546,380
42222,6062
11297,5273
18770,3784
37988,5386
40916,3784
42837,5928
42837,4057
1589,2919
1589,5552
13374,6354
13374,811
13374,5313
9688,2217
9688,2441
11638,1302
11638,4851
11638,30
11638,5686
23916,2763
52277,368
52277,2910
52277,2655
52277,2657
52277,2656
32208,5969
32208,400
32208,3629
72847,6370
93313,2677
32078,6062
26038,6062
45694,4205
45694,2245
42622,6380
47007,2182
37748,5738
37748,1888
37748,962
37748,184
37748,4389
24922,2391
39327,2738
39327,5991
12778,2770
12778,6154
16198,5550
16198,864
16198,2526
158,5976
16301,3597
16301,2487
16301,1123
14573,3040
14573,6050
18774,3045
28448,2785
28448,4194
28448,6346
22595,5818
42994,566
42994,5247
42994,5541
42994,3167
19545,5937
19545,6145
17113,1802
17113,2834
17113,2726
17113,2958
187,1629
187,6040
187,3863
14177,3784
16551,6062
26332,6134
26332,2486
52663,5809
49565,5364
49565,4021
49565,952
44181,4031
44181,6480
24619,3832
37214,3784
26774,5910
26774,1113
94794,1076
94794,519
94794,417
50435,2098
50435,3670
50435,1766
19971,804
19971,2078
19971,995
19971,2721
49225,4039
42691,370
42691,5392
24182,1255
14689,5839
69321,3784
37512,186
37512,6027
9653,1607
42637,2644
42637,4346
27883,4877
32085,6355
43824,3784
54156,5122
54156,5623
54156,4903
40633,3784
26182,3784
42260,2113
42260,5690
50183,3916
45267,1207
33641,612
36843,2033
36843,5882
18871,6153
69069,6251
69069,5805
45713,393
45713,2713
124083,2306
124083,4096
124083,6419
84084,6062
84087,3784
7453,5465
7453,1918
7453,2533
7453,5977
15961,4138
6183,5977
8220,5762
35170,3429
20187,6154
20187,3623
20187,2990
20628,1103
20628,6370
43003,2976
43003,5032
22033,282
43379,4673
43379,1844
9393,1346
9393,5210
9393,4256
16972,6370
24363,6018
24363,771
24363,5424
24363,2988
8976,3820
8976,3126
8976,5977
8976,618
29078,815
29078,559
29078,1435
29078,2799
29078,4511
11679,4296
11679,1303
11679,4894
1495,5543
1495,6062
1495,5151
1495,3090
1495,1723
1495,529
1495,3069
1495,4860
1495,2845
1495,939
67445,814
67445,2383
67445,1665
11171,5641
11171,1599
11171,2197
11171,334
14750,6062
53116,773
53116,478
24444,2388
24444,3106
24444,1492
83995,622
42626,6154
42626,4428
42626,2524
43881,3784
43344,4658
133750,2100
133750,3349
41131,4617
41131,3784
31414,6312
31414,6211
31414,6089
31414,3951
31414,3601
40730,3784
9463,3936
20625,4420
21997,6218
21997,3784
21997,4525
21997,5261
21997,4654
21997,585
48130,804
24078,2637
63066,1444
63066,5710
63066,2782
18050,6062
155325,3415
155325,5549
155325,5987
31819,3449
14672,69
14672,3758
14672,3882
14672,5260
11628,6516
11628,6515
10913,6567
10913,4138
10913,3485
10027,958
10027,1455
10027,1269
10027,5636
10027,1905
10027,4725
10027,1508
43429,5737
43429,5968
43429,962
43429,83
43429,163
11139,227
1895,3482
9981,6154
28423,6154
34856,1116
34856,1121
34856,445
27,4893
16373,4420
953,1709
953,4349
953,1707
12700,3909
34309,4085
34309,2931
921,3864
921,2770
921,6154
921,4437
921,5977
9779,1615
9779,193
9779,236
9787,1302
9787,6013
23825,61
23825,71
14199,6040
21295,4420
47945,2647
65579,2434
11620,3784
15767,5938
15648,6154
11683,6154
11683,466
11683,4975
11683,1926
9722,1303
9722,4840
9722,669
2287,1536
2287,2514
2287,1517
2287,2419
43888,4544
9534,5379
9534,1622
9534,4553
28000,3784
38731,6062
93775,5481
2151,349
42491,6154
42491,1550
42491,5777
12574,2770
12574,6154
115565,4783
115565,5040
31901,1302
22553,3784
34308,1366
11588,3864
11588,1629
11588,3532
11588,4747
74,4420
74,1709
74,1434
74,267
16659,4090
16659,3656
16659,2448
39464,5938
39464,5937
7233,6062
7233,4948
7233,5016
9738,6062
9738,8
9738,1348
9738,3679
9738,3199
14278,5884
125360,5253
9522,4085
9522,5696
9522,496
14922,3408
77593,2545
77593,282
17599,6154
17599,5807
1826,5556
1826,5645
1826,3494
1826,960
1826,1030
1826,2223
43100,6561
43100,5363
21886,5880
21886,3784
14646,3291
14646,6088
14646,2223
10476,3565
11309,4360
11309,830
11309,6442
34012,6154
21366,4755
21366,3774
31063,6154
31063,5556
31063,6503
31063,6332
13341,4420
1665,2508
1665,4533
1665,4535
9775,250
9775,5763
11459,6354
11459,2491
11459,3708
10048,3270
10048,4296
10048,1303
10048,4525
10048,99
11648,5716
11648,6370
11648,6111
123049,861
72899,5020
10542,6039
12497,6268
12497,2449
12497,2063
5237,1076
5237,4360
5237,5216
5237,830
16320,6154
16320,588
193661,4158
308,545
308,2173
308,2154
27449,6370
85783,6062
85783,661
54139,6062
26579,6448
26579,4631
26579,1594
26579,1595
26579,407
26579,134
26579,3971
26579,3783
26579,3844
26579,5351
18882,3408
18882,406
18882,3679
6519,6267
6519,2349
6519,6370
6519,6335
11453,1303
11453,4316
11453,2548
9913,6154
9913,3540
9913,1684
9913,5217
9913,1502
9913,809
8292,4420
8292,1613
13922,3280
13922,3675
501,1640
31542,2923
31542,4745
18165,4122
27292,1172
41279,1302
41279,4183
32051,6062
32051,5067
18976,245
18976,6103
18976,470
18976,3798
42741,4235
42741,1898
25975,6621
25975,6613
68850,1303
68850,5994
68850,4945
46825,4714
46825,4449
46825,2223
46825,2693
46825,6560
11848,2530
34921,6482
34921,6258
34921,6483
53857,3784
31977,5050
31977,354
31977,355
6957,6154
6957,342
79684,826
14674,427
19404,6531
94529,6062
9564,1033
9564,103
9564,960
9564,605
20874,3916
14175,6201
14175,5139
4442,5873
4442,5572
4442,461
4442,3915
4442,4850
4442,1629
4442,3784
4442,4895
59882,1302
22741,3893
22741,574
44413,4741
44413,5756
44413,3224
9042,3238
9042,1202
9042,5161
9042,1158
9042,1239
17926,3238
17926,2867
17926,1202
1985,5543
1985,1860
1985,6101
1985,5148
1985,2173
1985,747
1985,4612
9335,6062
9335,1455
9335,5636
9335,960
9335,5646
9335,1905
9335,5170
1830,5132
1830,422
1830,1834
1830,1849
1830,4926
1830,1361
10092,6154
340,5516
340,6382
340,675
340,5730
1546,5403
1546,771
51277,4420
65215,19
65215,2285
10753,2395
10753,4409
27053,4669
30230,4420
11636,1120
44407,3012
43529,1303
61044,6035
61044,5761
61044,463
27645,701
26259,5229
77744,4755
8814,1613
8814,3018
8814,4819
8814,5516
8814,537
8814,1674
8814,1649
9923,4085
9923,1542
9923,3789
9923,5151
9923,1667
7553,3209
7553,1769
8202,4420
8202,3238
8202,3565
8202,1299
8202,6195
8202,3566
1947,3864
1947,4894
1947,4506
1947,2834
1947,5834
1947,3081
1947,6127
16133,5942
10319,6412
10319,6594
49220,3766
49220,2053
42168,1302
42168,4803
29656,5700
8643,3238
8643,2135
8643,5161
9315,2770
9315,5977
3933,6370
3933,5913
3933,3235
3933,4453
59,4085
59,1469
59,652
15487,6354
18651,4755
30941,1303
30941,4947
14544,2217
11968,1303
11968,3631
11968,3784
14517,1600
14517,3006
14517,5769
31227,1369
31227,2687
31227,2090
56518,1207
56518,4934
10087,5326
10087,6232
10087,2223
533,125
533,1707
10703,786
10703,2049
10703,3634
10703,632
10703,1236
5236,5290
5236,6370
14788,3597
14788,1933
46315,2092
9763,5977
9763,3825
9763,2554
30082,1087
30082,2170
30082,2616
30082,5920
56475,2097
24019,494
24019,4392
24019,2508
15058,5261
10017,4073
10017,226
10017,6052
10475,1040
10475,871
10475,960
10475,3523
27974,6370
11931,2208
11931,1606
11931,5151
32990,3695
32990,2052
32990,4262
27759,229
27759,5095
10707,1600
10707,5098
10707,5408
9910,6154
9910,3909
77468,5601
77468,5395
77468,2052
77468,1509
9621,4420
9621,1434
9621,6275
9621,3066
9701,6370
9701,4441
9701,4123
45899,1978
3291,27
3291,4442
3291,6382
3291,1541
3291,5180
3291,4842
3291,5941
34662,4420
34662,4415
20853,4420
33241,2511
2610,1860
2610,2709
2610,5255
2610,5977
9729,5202
15276,3925
15276,2879
15276,4299
15276,5680
15276,1364
8066,4851
8066,1860
8066,4088
1656,267
1656,1303
182097,4279
6963,4420
6963,1873
6963,3198
215,3408
215,2419
215,6071
215,1921
215,5134
2313,6154
2313,5716
2313,4641
2313,6546
37124,6062
31718,4420
226594,1602
226594,5603
10915,4776
10915,103
10915,4902
9993,4599
9993,482
9993,3962
25918,5481
25918,5163
29111,3321
20128,3323
20128,5556
20128,4801
20128,4802
18994,3784
12617,420
12617,6153
10799,2320
10799,5636
10799,960
10799,3076
42000,3072
14897,4138
1951,6567
1951,1507
1951,397
1951,3766
1951,2913
1951,1572
1951,4252
1951,5603
1951,960
1951,6540
1951,399
1951,6419
1951,184
1951,4047
1951,964
1951,2053
1951,2898
1951,1773
1951,4358
1951,5280
1951,3636
68013,6062
23196,1831
23196,2932
23196,3902
259,3343
34207,1150
34207,3488
34207,5923
19354,1317
81220,2282
25,6154
25,4042
25,4840
25,3928
105299,953
105299,5512
105299,1989
105299,5769
9982,6354
9982,6353
13994,6134
12877,1739
12877,674
12877,2055
12877,6383
11661,5195
11661,3728
11661,5636
11661,4169
11661,5786
11661,419
11661,3357
5620,2287
5620,1380
5620,2066
5620,5980
23220,2534
23220,2674
43440,3784
38761,3784
38761,77
7974,5600
7974,6270
7974,2128
7974,1881
60409,6270
60409,449
60409,3657
10060,4420
10060,3565
10060,1042
10033,1202
10033,1214
10033,652
10033,2822
10033,2828
10033,3052
231,5179
231,6370
231,4441
231,2064
231,52
231,3549
41764,5603
8999,3864
8999,1613
8999,4454
8555,2108
8555,1498
8555,6101
8555,6573
4348,6154
4348,5556
4348,5148
4348,2173
4348,6503
10064,6188
10064,813
10064,422
10064,4926
10064,4213
10064,3832
10064,1821
125300,3408
125300,2490
9885,481
9885,5419
9885,49
9885,6042
9392,1036
9392,4456
9392,4199
47473,5599
674,4452
674,6370
674,2610
69,6008
69,3176
69,1024
69,2208
69,3671
1833,1302
1833,8
1833,4894
44163,5247
46591,1678
6795,1303
6795,5720
6795,3792
6795,4764
108843,3784
16156,709
13499,4420
13499,1303
13499,4126
13499,4223
13499,4948
13499,5405
13499,3784
13499,5914
7548,2138
7548,2918
6529,596
6529,6395
6529,6370
20345,5181
20345,1046
20345,2371
86666,4134
3124,2534
2153,6062
2153,1741
42489,4774
116,1706
35124,4656
20416,1742
20416,1011
41189,2637
41189,6082
41189,4820
411,6348
411,6344
1904,1709
1904,5465
1904,1303
1904,4841
9043,2208
42687,3784
55396,1997
16151,2613
29595,805
9721,305
20858,4665
80316,1303
84847,5111
23606,4249
23606,5937
23606,5975
2777,784
8290,5855
8290,3330
8053,5827
8053,1905
11466,5108
11466,5601
11466,2053
11466,2497
11466,3567
36775,1303
36775,3721
612,1709
612,6154
612,267
612,4482
612,222
612,3120
612,5769
612,588
546,2725
546,5873
2800,6267
2800,5179
2800,5459
2800,6370
9641,6062
9641,20
9641,1697
18840,5403
18840,5222
18840,3771
18189,681
18189,4363
18189,1476
18189,1683
88953,2092
9687,5572
33081,4824
20546,6328
20546,991
20530,5265
9568,6023
9568,2762
43899,3784
11400,4085
11400,2140
11400,5576
11400,5123
11400,5870
37910,1272
13669,6370
30095,1750
43355,6370
92285,1302
92285,954
44345,816
44345,78
44345,4000
44345,5631
46041,5855
46041,2930
21735,4308
6934,1648
6934,2508
6934,1728
6934,1927
174865,3784
34081,2793
10045,958
10045,5636
10045,1905
168705,778
1690,2877
1690,4813
1690,3410
1690,4113
1690,5161
1690,2672
9900,6062
9900,2548
9044,6062
9044,1860
9044,2233
9044,5151
9044,6504
9044,5516
9044,348
9044,4723
9918,6354
17379,4420
10982,5873
10982,3086
10982,755
39345,5065
39345,17
39345,5820
44940,5855
26782,1691
37865,6162
37865,4133
27742,6070
27742,3089
4772,5721
14226,5937
14226,1116
14226,638
14226,1774
14226,6578
14226,1806
14226,2362
2455,3343
2455,5411
2455,2100
12701,2386
12701,6264
12701,6370
21519,4409
21519,2389
27622,3784
16553,4851
16553,1860
16553,4088
16553,4425
25652,3041
12517,3223
12517,5802
12517,548
12517,5547
12517,5698
65891,282
11246,3864
11246,4053
11246,1629
11246,1289
49683,6370
49683,4433
23957,4302
49653,3171
27344,659
78237,16
78237,2853
78237,3185
78237,3055
78237,4226
78237,1098
78237,5252
28638,5182
28638,1925
14942,6105
7509,1531
7509,1761
7509,2158
7509,4159
2117,2397
2117,844
36768,2087
24163,2786
24163,3480
1969,6115
1969,5636
1969,960
1969,5646
1969,1905
1969,80
13275,5977
11565,6062
11565,4851
11565,1860
11565,2135
11565,1570
11565,4088
11565,1767
11565,5016
11565,679
11283,6154
11283,5893
11283,5547
11283,3784
11283,6503
11283,4013
17,1346
17,2776
17,2918
17,6101
27568,282
45726,420
45726,3784
33117,6370
54227,6355
25167,1303
25167,3169
9286,4085
9286,6579
9286,3197
9286,2553
9286,3696
9286,4616
86168,6134
86168,6598
292,6529
1544,518
1544,2109
1544,6517
1544,1750
1544,2220
1544,2173
1544,4760
1544,1395
1544,3853
1651,3343
1651,3354
1651,4672
33095,3227
33095,6229
61559,5624
33061,1827
33061,256
9975,2770
9975,6154
9975,6149
9754,6267
9754,5898
9754,6370
9754,618
9754,3025
10263,3408
10263,1238
9959,5153
9959,4894
14256,6529
14256,5531
9036,6354
9036,5465
9036,6230
9036,3120
9036,5769
9036,3637
9036,6477
10073,4851
10073,1860
10073,4088
9920,5161
9920,6118
6877,4420
6877,5153
6877,1958
950,748
950,6061
18493,3594
18493,5857
18493,3358
1967,4420
1967,1434
1967,982
1967,422
1967,4157
752,5543
752,1469
752,6283
752,297
752,5290
752,6370
752,3746
752,2289
9655,1709
9655,3238
9388,2217
9388,4982
9950,4271
9950,3546
9950,6530
9950,771
9950,5614
9950,769
9950,524
9950,1425
9950,5896
388,2770
388,6154
388,48
868,3944
868,2818
868,6100
868,4020
14191,2208
14191,5523
18009,4554
19286,6023
1379,5463
55676,3864
55676,821
46828,2878
582,397
582,6445
582,1406
582,611
88811,5247
88811,35
12763,4085
12763,5901
31289,5068
186,5873
186,2060
186,982
186,422
186,6191
186,5796
8410,6090
51311,6412
51311,112
51311,6418
21843,2523
219,1788
13751,3408
13751,27
13751,4316
13751,5490
13751,1178
52345,1886
52345,2377
52345,4016
10069,5465
10069,2641
10069,1834
10069,6495
43887,4755
3093,2867
3093,3090
3093,894
3093,2734
9270,655
12591,3408
12591,4807
18045,937
18045,953
18045,1989
18045,5769
9957,1302
9957,4894
9957,2548
9389,4275
9389,548
9389,2232
9389,1052
8998,5401
84954,4067
4257,1629
2652,6318
19126,6529
80556,1611
27201,3784
9904,6354
9904,1357
9904,899
9904,2680
9904,4128
588,5285
588,1542
588,6013
588,3175
17247,3648
17247,4151
17247,1369
9310,6154
9310,1596
35545,3784
1557,1251
8982,5873
8982,5076
8982,6301
956,4420
956,1434
956,5543
956,3547
956,1116
956,1120
956,5810
1416,3181
1416,4640
9530,1302
9530,2867
9530,4861
9530,4840
9530,2734
9530,4762
9829,6154
9829,5556
9829,5271
9829,6503
41292,4249
41292,6521
41292,5222
41292,3489
41292,6519
14384,120
14384,3108
28432,6370
28432,5871
10008,3728
10008,218
10008,168
10008,4868
10008,5608
10008,4842
10008,3812
7870,1247
7518,4349
7518,1707
9786,5403
503,6283
503,4113
503,6370
503,2909
503,4766
503,5615
591,1302
591,2770
591,5322
591,2423
9767,6154
9767,3915
9767,6453
15013,4849
15013,6343
15013,5148
15013,3442
920,6354
920,4549
9700,3408
59892,453
59892,1573
59892,1320
20330,661
55418,4756
15402,3133
15402,3018
15402,2508
53905,5256
9353,4420
9353,4126
9353,704
2044,6267
2044,6230
2044,5418
2044,6370
9339,4296
9339,1303
9339,4894
9339,2548
122271,486
350,6062
